,Austria_HDD_no_pop_weights_1979_2019.dat,Belgium_HDD_no_pop_weights_1979_2019.dat,Bulgaria_HDD_no_pop_weights_1979_2019.dat,Croatia_HDD_no_pop_weights_1979_2019.dat,Czech_Republic_HDD_no_pop_weights_1979_2019.dat,Denmark_HDD_no_pop_weights_1979_2019.dat,Finland_HDD_no_pop_weights_1979_2019.dat,France_HDD_no_pop_weights_1979_2019.dat,Germany_HDD_no_pop_weights_1979_2019.dat,Greece_HDD_no_pop_weights_1979_2019.dat,Hungary_HDD_no_pop_weights_1979_2019.dat,Ireland_HDD_no_pop_weights_1979_2019.dat,Italy_HDD_no_pop_weights_1979_2019.dat,Latvia_HDD_no_pop_weights_1979_2019.dat,Lithuania_HDD_no_pop_weights_1979_2019.dat,Luxembourg_HDD_no_pop_weights_1979_2019.dat,Montenegro_HDD_no_pop_weights_1979_2019.dat,Netherlands_HDD_no_pop_weights_1979_2019.dat,Norway_HDD_no_pop_weights_1979_2019.dat,Poland_HDD_no_pop_weights_1979_2019.dat,Portugal_HDD_no_pop_weights_1979_2019.dat,Romania_HDD_no_pop_weights_1979_2019.dat,Slovakia_HDD_no_pop_weights_1979_2019.dat,Slovenia_HDD_no_pop_weights_1979_2019.dat,Spain_HDD_no_pop_weights_1979_2019.dat,Sweden_HDD_no_pop_weights_1979_2019.dat,Switzerland_HDD_no_pop_weights_1979_2019.dat,United_Kingdom_HDD_no_pop_weights_1979_2019.dat
1979-09-01,1.6332053294685593,0.0,0.0,0.0,0.0,0.0,6.792111108483777,0.0,0.0,0.0,0.0,0.0,0.0,2.7472993915467185,2.283721716012442,0.0,2.5381123297619474,0.0,11.247296076642202,0.0,0.0,0.2638570135520055,0.0,0.3405000844008086,0.0,6.513598367471678,1.2355518176312756,0.0
1979-09-02,0.9441644755990701,0.0,0.0,0.0,0.0,0.0,7.641003309809989,0.0,0.0,0.0,0.0,2.4161261914719194,0.0,1.3155846531024764,0.021089742492009123,0.0,1.4531459174705361,0.0,10.79400158680269,0.0,0.0,0.0,0.0,0.0,0.0,6.311598607688296,1.1874659219031134,1.0510382863396757
1979-09-03,1.3484388446822315,1.7562708377221785,0.0,0.0,0.0,0.24540063421051528,7.957027572681835,0.0,0.0,0.0,0.0,1.4120696222996276,0.0,0.0,0.0,1.482399371371244,0.7133313283933038,1.4603431241408913,9.961765613377949,0.0,0.0,0.0,0.0,0.0,0.0,5.791971020578011,3.6059230456855857,2.1377371469295223
1979-09-04,4.377647029792152,1.4882227263456773,0.0,0.0,2.5985340908863837,1.9712254946242478,5.998324271087302,0.0,1.807112662700387,0.0,0.0,0.04259952917642984,0.0,0.0,0.0,1.671304285102579,1.1194999833879287,0.7150930144713072,10.595511342938995,0.11361937524085164,0.0,0.0,1.5181694604583242,1.072919586374974,0.0,5.393426240966843,4.621170931739396,1.444749079478603
1979-09-05,4.618971975041619,0.4267687310318422,0.0,0.5201542605914984,2.4807605432701507,0.8732232478957744,4.484647045513697,0.0,1.721121769933875,0.0,0.04948479126501759,0.49402157859026374,0.0,1.4783502682019964,1.4159704050702793,1.3006556103787403,4.492821244038041,0.5227984540418618,10.294690953275605,1.164090385244723,0.0,0.0,1.4908280219135186,2.0587278945388032,0.0,5.49167318129089,4.401377338382391,0.46734660468693967
1979-09-06,3.4279778417915203,0.0,0.0,0.0,2.120807852776423,0.2765594682166963,5.577728483413617,0.0,0.18518850357302874,0.0,0.0,0.8740655149815062,0.0,2.127616654092856,2.5462382408386155,0.0,4.596945813068741,0.0,8.712187248020193,1.700819457756209,0.0,0.0,0.27583274751701303,1.1372504627491598,0.0,4.327312991916292,2.1863248177940626,0.4334824496228258
1979-09-07,2.6287801624471,0.0,0.0,0.0,0.8206411686798951,0.0,5.03985009486704,0.0,0.0,0.0,0.0,2.3992216562117434,0.0,3.2497624769386366,3.116899253984677,0.0,1.4315257802255168,0.0,8.196049717348643,1.240097858772092,0.0,0.0,1.1128597572254204,0.3668130216926784,0.0,3.325088301216537,1.7688674120351777,1.8913937133512544
1979-09-08,1.381384573817547,0.0,0.0,0.0,0.0,0.05999561060963998,4.609922678445917,0.0,0.0,0.0,0.0,1.6822780947801217,0.0,4.065764887112122,3.8439933308749286,0.0,0.9997525872138695,0.0,9.106915550466086,1.5364375764093197,0.0,0.1314978109717373,0.6938321183284284,0.0,0.0,2.5380447320917767,1.6282683501735828,2.0106202505594855
1979-09-09,1.0088066668397193,0.0,0.0,0.0,0.0,1.0458121091461443,4.446199640548755,0.0,0.0,0.0,0.0,3.9573479100422855,0.0,3.9321239824127705,3.692100711742876,0.0,0.1497995518492754,0.0,9.80668882856624,0.9266377261769723,0.0,0.036812843992837685,0.0,0.0,0.0,4.39826177459382,2.0104992315789563,2.0487860983800275
1979-09-10,1.7565212649384865,0.0,0.0,0.0,0.06782122825337034,1.8733999047133878,5.166577571924281,0.0,0.0,0.0,0.0,2.2010101782719627,0.0,3.3410355975701176,2.88443986410034,0.0,0.0,0.0,9.875721535727735,1.3617299523722561,0.0,0.0,1.1014984441329698,0.0,0.0,6.148056940389251,3.5348249643052547,1.8968934668873523
1979-09-11,1.5095106791903365,0.4325953649223635,0.0,0.0,1.157268449850637,1.0779033174691417,5.445663397001985,0.0,0.0,0.0,0.0,1.116165562649556,0.0,2.152704825909783,1.808625621565529,0.7778127664583252,0.0,0.0,10.960139744713786,0.6885646127907492,0.0,0.0,0.5372877455779719,0.0,0.0,6.3993170708715965,3.0283298284566005,1.892855068028469
1979-09-12,1.1438848940506503,1.2495700977089168,0.0,0.0,0.721641574960568,2.4156552600504533,7.089170320426586,0.0,0.15575505977383663,0.0,0.0,1.3505669376395382,0.0,3.4925049885413983,3.136400814079609,1.4386455150768995,0.0,0.04092034513650766,11.673506512174368,1.4940071133924828,0.0,0.0,0.04653316144637998,0.0,0.0,8.10115115053036,2.4470547647285095,2.4080587116307104
1979-09-13,0.6149272814883648,0.9541102478266534,0.0,0.0,0.0,1.6678711354413789,7.502537246576416,0.0,0.033381043655422715,0.0,0.0,3.9101808688236,0.0,3.1150727599534136,2.543451547917618,0.1937853483133125,0.0,1.2195679079872335,10.961727093918881,0.5424937151477582,0.0,0.0,0.0,0.0,0.0,8.16576709224448,1.7556390819714203,3.806183138710825
1979-09-14,1.1187151144208833,4.019355770079509,0.0,0.0,0.7895947916760253,5.308448182844332,7.785519222891809,0.0,2.5846844242201445,0.0,0.0,3.629099288291913,0.0,3.987140998135308,3.5678885369124114,3.3641693149665457,0.32146012814387426,3.971125064516194,12.267771285879231,1.5615247339872802,0.0,0.0,0.0,0.0,0.0,8.966111294974358,2.6562388606753,5.567224372511978
1979-09-15,5.24060159303313,4.832110537859251,0.0,0.0,5.49717652709611,5.680644838004415,8.947165093122717,0.9917433357281809,5.625873282798182,0.0,0.0,4.154396317542833,0.0,7.364702754360604,7.3973759683711275,5.8245761386562265,1.2629135604466857,4.5949593840277245,12.424962193779079,5.741061198200512,0.0,0.0,3.678269015876083,0.36400335492825064,0.0,9.854411075158586,4.883606345062015,6.589173159393026
1979-09-16,8.442575047154289,5.921802558533331,5.38750876809871,3.220196747956175,8.173697190066704,5.015465491809568,8.987247695205767,1.7239656133866497,6.756571461887132,0.0,4.877063674910357,1.5867515983832643,0.0,7.861917810559133,7.87914848705399,6.9211768355302326,7.723557285378272,4.978885411298492,12.046874265429576,7.273830818756519,0.0,6.631782536294692,8.529098527500519,5.045969096001473,0.0,10.341928180759474,6.250500243284645,3.483619799079264
1979-09-17,6.5258403818417445,2.4319144503156966,6.049465091963842,3.689677391810976,5.551605894388423,1.878061776297434,9.781085064527357,0.2397312144602548,3.393350045604068,1.144215832398075,4.919534213892268,0.31106339599806887,0.0,7.864830149340345,7.6363834914551925,4.367832414208152,7.618438687048949,1.5562001396526366,10.861369788050812,5.61117791127122,0.0,7.3553957368913725,7.643264458334342,5.384621378878826,0.0,9.003601872295079,3.9720177897360163,1.7813787852684015
1979-09-18,2.5604873080056283,0.6070796056933716,4.013667214988743,0.6311972331329159,0.25025180220621657,1.3099529561970513,6.734033948057117,0.0,0.0787920709019243,0.0,0.3460939814897319,1.362200309624649,0.0,4.208441713043669,3.838528397249137,1.8223967384931967,4.241613473121172,0.0,10.640812725621284,0.6904162716708111,0.0,4.0771267375234235,2.5680290773240912,2.3923554206714446,0.0,6.541568163599306,2.864808885517114,1.4673048351884752
1979-09-19,1.0985731427494034,0.0,0.0,0.0,0.0,2.3516242546183115,6.2068573424329205,0.0,0.0,0.0,0.0,3.4447019394108036,0.0,3.0783312652476056,2.5151891648950073,0.5817073529950818,2.1397302376065426,0.0,10.818679874449074,0.0,0.0,0.11474710433097712,0.0,0.20925600307019998,0.0,6.847649177076814,2.7186754433187303,2.1407580399021757
1979-09-20,1.4984172863315326,1.5674610125574304,0.0,0.0,0.0,3.269437195612154,7.373448151011226,0.0,0.0,0.0,0.0,4.929573428718756,0.0,3.4434660705895723,1.8774874884968629,1.8797253073968676,1.2129801553458694,0.8357373455521095,11.892282528387328,0.0,0.0,0.0,0.0,0.2760759410801068,0.0,8.265643815990884,3.066760875131015,4.908554605325563
1979-09-21,3.1204134633014426,5.723490434542066,0.0,0.0,1.6763071113190815,4.703560383550329,8.039699999203341,3.9090381990706238,4.155854748251562,0.0,0.0,6.548812898667801,0.0,2.3653187828185764,1.2895349598078223,6.441143520070497,1.3676428306340274,4.500923940785347,12.316291728418788,0.2258673247133416,0.0,0.0,0.0,0.0,0.1915729902193508,8.765404943512127,7.400756047987999,7.695858453818135
1979-09-22,6.4767795998570055,6.577202143192089,0.0,0.0,4.874401277815759,5.758954319352309,7.676563803922948,5.735062939353012,7.085389009668711,0.0,0.0,7.4036710053023675,0.0,5.200595651488634,4.765124293592695,6.9268034555393,3.0247476564800486,6.175062382078455,12.93857785670872,2.9671852201581803,0.08465630564438875,0.0,0.0,0.8123492253019169,3.525018295740395,9.137591605242608,11.96717713407562,8.373182740737931
1979-09-23,7.70774535969257,7.162780488647288,0.0,0.0,5.9618715529319335,6.018050782278944,9.427201204815477,5.872506390301144,7.062674031133039,0.0,0.0,3.4597418273383465,0.0,5.864410505405541,5.651304545759865,7.198258360732481,2.0968792912584266,6.094126262365162,14.162910166460549,4.214478835445021,0.6873477338704106,0.0,0.06594014768188217,2.150362669511807,4.1590858102279,10.802311345831242,11.234662549507409,5.563573559921288
1979-09-24,9.79308803827975,5.777041692110986,0.0,0.0,7.152745725837304,5.225084356108093,10.785158810559567,4.845471273970272,6.886683990402137,0.0,0.0,4.971678712693281,1.0004159851284395,6.156070256863915,5.750961551738353,7.021039503943115,0.5930869175699414,4.51293186903124,14.197859373566924,4.034343904009258,0.0,0.0,0.5192259018788956,4.1546868381533155,2.8122337741846604,10.078335090652963,11.878712192999734,6.236334698831632
1979-09-25,10.91732876819226,5.8083848510076965,0.0,2.453022512626733,8.156961602347401,5.801833576661462,9.75526444918131,4.178614563629084,6.576943649673181,0.0,2.481363394055787,0.0,1.7705367442779814,4.507781733031786,3.6547032133879025,6.703115799933684,1.7636972375151636,4.829529385864376,13.399151430460709,4.192551264154549,0.0,0.0,4.34527714390042,6.299943192196999,0.7165090941711298,10.130331089830793,11.420960886205993,1.6835470836100157
1979-09-26,9.512207069059125,1.3101775827017992,0.0,3.1357005198614765,6.46500891089187,1.587744719527393,7.379275900066103,2.9823864091494734,4.591809425707822,0.0,3.2436912985689474,3.2225808276479277,1.790539666234917,4.15066048839617,4.250943078499782,4.920500278875977,3.3674309736026604,0.25147449048135506,11.134321086841855,4.84304242514739,0.0,0.6062779059848875,5.630956405901879,5.523863100875031,0.16252927155523444,7.077260441095323,10.448677336454438,2.1514600542884335
1979-09-27,8.966847908354122,1.8625044400963588,0.0,1.8071886458300739,5.936750897063336,2.5618925933340932,8.413839770840273,2.449797319885217,3.317135866517802,0.0,2.3300089942497717,5.182323840443331,1.336777746434814,2.312261842515552,2.4582662998610516,3.1734937865470414,2.9083468256113747,1.7523984378208262,13.045121607943088,3.424932216791408,0.0,1.4431288044487012,5.175939384009755,5.089344055325526,0.0,9.067717539425253,9.306053558341423,4.863772211277761
1979-09-28,7.4941735700866445,5.106962400120851,0.0,0.30076502405813166,5.561705595731686,5.40483138171807,9.919634415558445,1.7791700738292313,5.352669126576291,0.0,0.5561981195645256,6.218969056452602,0.8101542105310529,5.112720259435246,4.8027598577881,4.456048372672129,1.63626268143177,5.533007179611921,13.41768177789122,4.904171731630262,0.0,0.1582197486863972,4.2607136356465105,3.1695955196409855,0.0,10.02578323082631,8.510299970484203,5.991250369031624
1979-09-29,6.615322821645194,5.518918859736518,0.0,0.624953537110569,6.018724439081987,5.540842481309014,12.209108513996293,1.9474617609337557,5.889170650400521,0.0,1.9431845780670063,4.207782851259395,0.23714441998030544,7.620036303745918,6.998917235721471,4.385027050179943,0.6028532554288937,6.1682327761336975,14.82117474599187,6.933911008424385,0.0,0.8318647627056102,4.494373917802493,3.0606538969011243,0.0,11.083155491765407,8.03293967042255,6.4421099116386085
1979-09-30,7.877233761937159,3.8723849142130238,0.0,0.7423284964880636,8.329722412832492,8.255037908366411,13.062835801658798,1.838882063849443,6.395727895580812,0.0,3.483579184321501,2.4757482232428707,0.0,9.434611171939865,9.427310486166789,4.313415522791686,0.9411628436375672,5.511930091979622,16.344805686724392,8.552688758673291,0.0,2.094913218755904,7.231730585424263,3.6634148556357946,0.0,12.738254872696146,7.474411038885229,4.779048941974354
1979-10-01,8.217979512026659,3.0984427878734877,0.7672950949767259,1.109002003406811,8.547519636439237,8.686396470768987,13.911746639305376,1.648329456170348,6.562702444459015,0.0,4.6152880345957215,2.2293951185555603,0.02134625238987553,11.238223377631918,10.925136728413442,4.652954769870874,2.589501924503571,4.384039198170434,17.14848512294563,10.281408251366283,0.0,4.4498977379502165,8.073396482882229,3.79491719402656,0.0,14.321258962678876,7.437298658948951,3.4044312494791686
1979-10-02,8.878720903345428,2.8202250382077327,2.384413186920371,2.4818962222698993,9.91615151479772,8.165731698620805,13.786746660978157,0.9958162995216355,7.193617846817659,0.0,5.596332251243158,1.921439766447854,0.6641505857899102,12.293524325004437,12.347697928333194,5.159909151594846,3.6693418740429617,4.081207913555936,16.65033519088666,11.37308919987667,0.0,6.673039083890691,9.96544486584276,5.56110849351197,0.0,14.792384247026936,7.958643045185645,3.913761433200868
1979-10-03,10.334835277749347,1.0429571974749603,7.352009557753675,5.54562813207802,11.426163857583134,7.908795469171514,12.333771350684561,0.0,7.731845380501835,0.0,8.585068248912489,3.3764985365511,1.667877173702049,11.852233155612796,13.702574886122882,2.9020274845434244,6.832106013480017,3.740762906844365,16.222881197221593,12.52857938761705,0.0,10.056981216071907,12.69520619435842,8.221770091068965,0.0,12.423515091262782,6.673074582427594,2.828215814199135
1979-10-04,9.115757081093838,0.0,8.056261660470877,6.999849689115631,8.848548712666146,7.818481051528621,12.82347671001659,0.41375610397746776,4.409898049379775,1.3707273875137105,7.914337869130453,5.133468885054983,2.1592765489140326,11.361538252765396,13.054357320538708,0.6563868395265189,7.070713274997809,0.6326648768840535,16.747264119158285,10.614747755874909,0.5096978096151403,10.733682465516516,11.312824781246679,9.375848183186609,0.39577295261934786,13.44355451821435,5.671078342893107,3.4774746236958762
1979-10-05,8.160929851543019,2.447719279206474,5.7748802535877655,3.5617523160872118,6.915654660791919,7.015714529341384,14.587478761977875,3.486840667359573,4.03657223179532,1.0769583671462257,5.185902121700018,5.647428388455195,1.5965849363061437,11.750339716759813,13.075984488281971,2.7832224967152825,6.182008014861095,1.666312391447823,16.121558915836207,9.151994894422899,0.5951515460119303,7.780232302433559,7.91219060694933,6.318337743933261,1.7070654707774437,15.249686244338413,7.184869157178117,5.772112267036828
1979-10-06,8.91354834028759,2.2682821057530305,4.192281512551366,3.1244680814071746,9.180947197180636,7.538654726428169,13.808053751136562,3.0167034555370815,5.868241829753794,0.0,5.969735605064301,3.0953671375341205,1.237402766268028,12.50216702887949,13.761608542979568,3.20516046513103,5.286560043236001,2.192863266733113,16.209565117858475,12.19480209218128,0.0,7.847052210088234,10.067211916061034,6.242394964918523,0.5618494088345916,14.478059038549722,7.758984911031383,5.127537282223944
1979-10-07,9.221356856795705,1.6148022710628336,8.080847213943208,5.561167645349034,9.748890266062595,7.5530395723320956,13.726263363383653,0.45365075167168456,5.953937051326216,0.0,8.183248697470646,1.1310895245260326,1.6167471846501726,10.407950376936036,12.696564942637483,3.3192283451170397,6.78196812870851,2.1272076255311383,16.17389620692421,10.884515171367951,0.0,10.99374486570273,12.088997246162533,8.173128952269213,0.0,13.151665966217136,6.358354139874791,2.0521669871057924
1979-10-08,8.48025755755772,0.014917459674968825,7.609151757813081,6.104334880179946,7.893532230135693,5.795473331452628,13.592368832539249,0.0,2.9172966368227797,1.4652747193162945,7.530723305435124,0.10710543646413484,1.781537346453046,10.662179509248826,11.331590233737014,0.6483798696340699,6.382047672708483,0.8172615783576251,15.14922384533727,8.308764658822314,0.0,9.999620301954934,10.62530190969494,8.243308327708071,0.0,12.573655474485626,6.025320270689621,1.1590123564297308
1979-10-09,7.932226843867548,0.0,6.403796142393574,5.587412429310101,8.096541789349605,3.9294274801833637,11.917427855345913,0.0,2.4055642343647,1.1978080486145455,7.467364084957209,1.137717354427238,2.021078303615081,8.019763192375958,7.819520250484064,0.6464934107588647,6.364987906599813,0.0,14.921252416893916,6.8537640892566,0.0,8.907261669271906,10.077521204207367,7.849161081437907,0.0,10.378777092152504,5.316517538259415,0.470716973112312
1979-10-10,7.455090302739432,0.0,6.874051782723766,5.200691427310558,7.076785173800435,1.613946996775324,13.016893965938568,0.0,1.069520036656101,1.5521279159609058,6.391099280871435,2.9393701333735684,1.650495938929728,6.212474293248457,6.357469882670303,0.0,6.439210686203479,0.0,15.125026164226746,6.489216391954725,1.5511612813479996,7.971763149153787,9.470777899067873,7.748059306856534,2.349454585363171,10.284158288019519,4.6890971227687555,2.538576793441017
1979-10-11,6.234788527896825,0.37784070627876964,5.899928928623092,3.7700132860235875,5.094064068318957,1.7116968748286538,13.734435252128689,1.6814084107083165,1.707115765166714,1.3053010681432315,4.984032553227369,3.075631438205658,1.3508020063886104,5.16914804430454,6.002981890249783,0.26672827853053604,6.486444968776464,0.0,14.633470551460663,4.631667549517953,2.0390233577732513,6.835136581351975,7.7376973531258075,5.636653796418042,3.6912145093150084,10.388225334392434,6.26086304478067,3.5565229314909725
1979-10-12,5.136763349229053,1.6113472565673561,5.3870822741161515,1.6379364428217187,3.5244443966088124,3.092510480535859,13.55959679654687,2.0155873428525624,2.0381946999916494,1.0505484275330748,3.265900336727851,2.7600009340189633,0.5983123206137808,6.249069129467671,5.941070811153612,2.00792982032371,5.987334284480893,1.658642853725775,15.986889891022486,3.5676860045249494,2.2199718223398044,6.158234302924441,5.912687290655315,3.095949246347944,3.6647793076921555,12.319016733426889,7.035401137622152,3.1720324450583526
1979-10-13,4.791602946992327,0.9285364798104414,3.871349572518925,0.0,2.8178760816462596,3.667486164908272,15.320253230184907,2.5723646065526715,2.6283124579477306,0.0,1.4689806856582575,2.9378694926412194,0.0,6.302724176780702,5.09019930002829,1.8252367585893978,2.893118103329396,1.8306411711921182,17.733858985915006,2.5814212341560214,3.165407997601786,4.924105295706971,4.7646627596728734,2.024937450380298,3.8764739059489752,12.95026601768608,6.42651681276225,3.9321362870422067
1979-10-14,4.217377965795716,3.3598955076466623,1.0114044260663544,0.0,2.4427996603024464,3.6946893794729245,13.350669082137095,3.539293557123841,2.7540602482982504,0.0,0.0,4.6591243075029585,0.0,4.882131516953294,4.208558253143137,4.298007052178221,1.5377095366265454,2.2977572525388794,18.760549809752682,1.5850985807154707,1.969248861435581,2.544883790995897,2.38416741419317,0.6172944431813825,4.442256146817202,11.927524168068693,7.084777566497953,4.779455256188374
1979-10-15,4.145514362978357,4.521398717423438,0.012964107847901474,0.0,1.179636340542494,4.108937706380871,14.03232828197265,3.4297507549431927,3.2680734004250436,0.0,0.0,4.7800836242612466,0.0,2.8690477446784595,2.4402512388507667,4.31137994953788,1.5121596023872268,4.080407972524714,19.39333600951002,0.0,2.685466030118098,1.2650951095471203,0.771648079423203,2.0576112286266746,4.300372665350812,13.927593257611388,7.919792300875337,5.450850475426899
1979-10-16,4.990642698896448,5.502874361987674,0.0,0.0,3.3429667119926414,4.355320379118593,12.846632168115187,3.534539381688779,3.9612121253525885,0.0,0.0,4.998290428933176,0.0,2.6971365616246015,2.037878543911903,6.160403096374807,1.4791432624945706,3.8625243777621385,20.075977446929254,1.0939533786287292,2.4073030576285603,0.7448398336328932,1.0202850360245481,1.8607425541101161,4.535733656668471,14.369967715784522,7.766313580410236,6.221110635878324
1979-10-17,5.888766118757413,5.7800580527144465,0.0,0.0,4.372076891655725,5.860794158934883,13.99038462979072,4.254996408588788,5.284908120774427,0.0,0.0,5.605691818086756,0.0,4.797537839527472,4.376501355380924,5.460820302840574,1.912627241780294,5.208783899239711,20.615017306150808,3.602431741865299,1.5169414204078961,0.6911356173855339,1.9552554169224106,1.6741026788278912,3.9320300259694143,14.296588082363208,8.198611609861825,5.874513486091342
1979-10-18,7.624892562159996,5.375870264937216,0.0,0.21275510528162478,6.694240624746955,5.468981691729532,18.90366006704942,4.636026759934817,6.268292697492548,0.0,2.0102991071347844,5.37523262288992,0.44206650184674245,8.486945525444613,7.534676585568318,6.625100799294657,2.6416432065366813,4.009262701634237,20.662572838328735,6.572049666300041,0.0,2.397805478123958,5.873086745947488,2.5394702730670407,2.7659709397976826,14.50101854807821,9.851207312224728,5.844511933687198
1979-10-19,10.843077429663806,6.538459935288397,5.583311260520288,4.550643260696145,9.126966184987886,5.608771743602105,15.04030145631675,5.488839412182296,7.259971354644403,0.0,6.022151898286149,4.187647431653467,2.6711907516838416,8.324327486205371,8.311615818221796,9.247320557106292,8.58605825216171,4.68356625900647,17.58637256982284,7.904110789292801,0.0,6.980348127490691,8.641903083211815,6.447629269409946,2.15074307886756,13.354830924505075,10.933051961154352,4.2394660999186975
1979-10-20,11.9268467434151,6.167686923698421,7.8212383848031095,6.752197003935208,9.85150408581044,5.210714593402901,12.230037392401488,5.411116584632643,7.056705734977346,4.663440185668936,7.391183393560111,6.416106024497235,4.541532634700294,7.088305539989912,7.203358746861809,8.788407994736957,9.980652210236777,4.283535266752526,16.73359379499058,7.164739423886189,0.0,8.184020760552961,9.527712625297813,9.308581562356647,1.5931010801108147,11.411477177242228,10.770097650535888,6.4712076763881505
1979-10-21,11.148973286479025,6.005168491601468,7.714066818812106,7.171990850800142,9.04674175212865,7.74498609957004,13.95601681770077,3.3871937690053375,8.027625997468778,3.99273026919259,7.5609512071503975,6.586937487564015,4.406656477998087,8.490745921027328,8.279282159697104,7.205627077150751,10.166606308482798,6.6353783921829645,19.748908881150502,7.918685188505063,0.0,8.94615111261207,8.811752573973106,8.954063926234754,0.8236483548162461,13.837153893704167,9.466229505836719,7.948133372543186
1979-10-22,11.259656020816802,8.718535654065633,7.50501715771496,5.4134287750006145,10.650552851907133,11.247805390966175,17.00117235618597,3.451827866883251,9.869635608579225,3.241708818729883,6.789687080543269,4.813650513218446,3.6791683003325897,12.521990523524538,12.247868849705906,9.140714670004357,8.624113974593463,9.006032502069319,20.521794611501868,10.656586998606755,0.28871281873406573,8.006284561300156,10.163870156169928,7.654919475577174,1.5835182444395919,15.096543094061058,9.488553633378222,7.201041591236914
1979-10-23,12.866482738857156,9.450034537014062,6.537284974174163,7.140803442339006,13.181957763737817,12.158633371758789,16.056578880085002,4.694112883516112,11.365996685414533,2.5457404658613108,8.792336578324576,7.030857142692206,4.054830447039199,11.738746889744968,12.255902240590995,10.718213502740028,8.052651524876856,9.384033503174678,19.2344041013276,12.693835608280029,1.5708944796085689,8.521925352219416,12.417590993631162,9.568251462044692,2.6350370537925496,14.624170915177626,10.978046582457065,7.690932433315853
1979-10-24,14.590789993390366,6.954920186081397,8.87687075362812,8.553590387204324,14.653589274210313,9.924713712293237,17.711809820008625,4.941079406436442,11.273141707744626,2.3369539340438426,11.105356198923747,5.411842004089499,4.588962743126116,14.965685747682139,14.50166125165497,9.184522437216899,11.04856003159255,8.462155068984003,17.431151886823535,13.233401456187892,3.725197648760913,11.526603112469278,14.901753821973765,11.735135942465094,3.152318718540867,17.2890232899035,10.775320633213985,6.942389861310762
1979-10-25,14.789202235710313,6.019914311809144,14.400874676254057,10.322506003692254,14.490198418788028,9.510442036808492,16.651469270804434,4.217702635178135,11.389860138081502,4.696940399744232,13.821569686303812,8.333883669660718,5.581405995789911,15.651047706132653,16.5811638766519,9.322611226880227,13.44041337455164,7.767751275115838,18.71734379854845,16.44329131897172,2.9621641044090854,16.489060578505367,16.704709922554137,12.423185718283413,4.6629809703045915,18.542185124324003,11.757785666470628,5.792337143476006
1979-10-26,16.43367035851498,8.530399809132188,15.90281992533143,12.567549525683077,15.621092171799697,10.688657919063221,18.690790047267775,6.874401869859504,12.403870319402523,8.368320379560885,15.74526875477773,8.885676088039432,6.857379365028832,12.773911517919464,13.881366800222509,11.228647353055976,13.189379754688801,9.6133554300023,18.248330540663765,16.915322666107166,4.352186151073482,17.01223270764293,17.579738422037316,15.873526764196908,7.560706440265372,19.775167707610734,12.80607677510084,6.321253197525689
1979-10-27,14.592897849175209,11.182649197482796,13.744228618303595,11.351430775292446,14.831109314660518,10.232551961754613,17.911689554168667,8.320866036752022,12.862053508630568,7.300073361637859,15.654425572766629,8.373382068482327,5.8963532815145285,13.365895347308014,13.707853448174372,12.435813347939273,10.85581909416516,11.638704410348195,18.412730859288544,16.253475511935275,4.667003774091352,16.640530118222973,16.617173759139455,14.227894936925615,7.861293984038387,20.192067208547034,13.04783214964058,8.468177388954555
1979-10-28,12.70312981071612,11.542044067301548,10.596887543394455,8.284361520352306,14.125665717726521,9.734838840596415,18.6600106566118,7.700352709006727,12.733344431633373,4.804311290143431,12.971108879347309,6.926046766542251,4.902169944376736,15.649489219846227,15.239518551981135,11.90647298756312,8.193983699974734,12.036769911752218,17.23247046705157,15.275292588246511,4.804069683831258,14.766245094333392,15.05894866712495,11.734372043068735,6.747179278181921,17.00382133464319,12.31678225993992,8.868606591889801
1979-10-29,12.265565674617608,8.843866392224964,9.009944512701466,6.8243445980547754,13.229943006367382,10.802471617951857,20.97401389000396,7.107793726564704,12.264198604185882,2.6929971791063583,10.299540705878549,7.189429109927577,4.320801238319705,18.843897142513594,18.32449706413205,10.042903146733124,5.904285966279884,10.961410008158186,16.54852779222154,15.768110119365657,3.6592530831529473,12.134655863703035,12.916255576369107,10.035372837642893,5.622935883678204,16.95123365490858,12.079469169614816,8.734736574639332
1979-10-30,12.246313313763663,8.29783785768819,5.651164779666971,7.832684984790379,11.966084406371595,11.557133704146686,22.99843600372301,7.538075891633692,11.353666634622106,0.0,9.205878851988764,3.159339054056968,5.044418248295008,20.271064754431833,19.121930532363976,9.21013635661103,5.230950324534149,8.590706417383306,17.910607645123644,15.9145112825184,3.219298007154718,8.744166758779972,11.848686420347772,10.184606484759783,5.342602964158543,18.540008938868798,12.524662468404806,6.589035153334967
1979-10-31,12.501367793851836,6.70859756517566,5.156540955611375,7.557900010877251,12.72666645259682,11.394364407511556,24.30903740056652,6.366804024412605,10.777965773068678,0.7930973147284455,9.89896999900676,6.274915058016932,5.713768474805564,22.14698764230517,21.219343067578325,9.334978012839741,7.470413092532903,6.310649065455976,18.143859364575476,16.861841092549657,3.703731255928444,9.67036817168077,13.498963998061832,9.30354479479196,4.950572407940081,17.99615648755734,13.658514280117053,5.649952790965838
