datetime,demand (TWh),weather year
2010-11-12,2.37372,2010
2010-11-13,2.09028,2010
2010-11-14,2.05273,2010
2010-11-15,2.30973,2010
2010-11-16,2.36477,2010
2010-11-17,2.46715,2010
2010-11-18,2.48882,2010
2010-11-19,2.27905,2010
2010-11-20,2.11414,2010
2010-11-21,2.1021,2010
2010-11-22,2.36364,2010
2010-11-23,2.36037,2010
2010-11-24,2.4469,2010
2010-11-25,2.65071,2010
2010-11-26,2.49923,2010
2010-11-27,2.3731,2010
2010-11-28,2.4439,2010
2010-11-29,2.63144,2010
2010-11-30,2.64656,2010
2010-12-01,2.69401,2010
2010-12-02,2.76366,2010
2010-12-03,2.68314,2010
2010-12-04,2.55229,2010
2010-12-05,2.42834,2010
2010-12-06,2.64713,2010
2010-12-07,2.71355,2010
2010-12-08,2.70837,2010
2010-12-09,2.79379,2010
2010-12-10,2.6021,2010
2010-12-11,2.43104,2010
2010-12-12,2.3561,2010
2010-12-13,2.53886,2010
2010-12-14,2.56744,2010
2010-12-15,2.5804300000000002,2010
2010-12-16,2.74615,2010
2010-12-17,2.66949,2010
2010-12-18,2.5072900000000002,2010
2010-12-19,2.56039,2010
2010-12-20,2.71827,2010
2010-12-21,2.71431,2010
2010-12-22,2.6776500000000003,2010
2010-12-23,2.8300899999999998,2010
2010-12-24,2.54005,2010
2010-12-25,2.36992,2010
2010-12-26,2.36632,2010
2010-12-27,2.59803,2010
2010-12-28,2.42251,2010
2010-12-29,2.33115,2010
2010-12-30,2.31021,2010
2010-12-31,2.30716,2010
